id,title,artist,album,thumbnail,duration,related_videos,views,is_private,is_unlisted,category,publish_date,upload_date,length_seconds,is_family_safe,available_countries
k3g_WjLCsXM,Sajni,Arijit Singh,,https://i.ytimg.com/vi/k3g_WjLCsXM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mNcV5w55i_KF87vODuFb_53E3hKA,2:26,[],189780010,False,,Music,2024-02-11T21:30:25-08:00,2024-02-11T21:30:25-08:00,146,,249
rMfugUZD2dA,Dekhha Tenu,Udit Narayan,,https://i.ytimg.com/vi/rMfugUZD2dA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mLQv1bapGPXhiLtjqPklRV4mVbpw,3:11,[],166062357,False,,Music,2024-05-15T01:10:08-07:00,2024-05-15T01:10:08-07:00,191,,249
axepn8QqxRk,"Soni Soni (From ""Ishq Vishk Rebound"")",Darshan Raval,,https://i.ytimg.com/vi/axepn8QqxRk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mVmzZWGwDg_kapIAPWmdlqekyaQA,3:14,[],157375661,False,,Music,2024-05-24T03:30:10-07:00,2024-05-24T03:30:10-07:00,194,,249
oO8qqBUncXI,God Bless U,Anirudh Ravichander,,https://i.ytimg.com/vi/oO8qqBUncXI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lNoo7s4sNepSyljCdUP6ai4DQArA,4:04,[],36035338,False,,Music,2025-03-30T00:29:07-07:00,2025-03-30T00:29:07-07:00,244,,249
3u6lLWGjFLY,Naina (feat. Badshah),Diljit Dosanjh,,https://i.ytimg.com/vi/3u6lLWGjFLY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kXgBaKu8j4WSHhfojQ_fNKYE2jZA,2:53,[],182282900,False,,Music,2024-03-04T22:14:14-08:00,2024-03-04T22:14:14-08:00,173,,249
Nnop2walGmM,Tum Se,Sachin-Jigar,,https://i.ytimg.com/vi/Nnop2walGmM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nQ0U97IR3QOQD9kM3nQym9C6FdfA,4:22,[],216373348,False,,Music,2024-02-26T04:32:57-08:00,2024-02-26T04:32:57-08:00,261,,249
7E3xekt0QFc,Tu Hai,Darshan Raval,,https://i.ytimg.com/vi/7E3xekt0QFc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mX88XLsfIabyQ4h6MyJjuALAgL2g,3:08,[],63276011,False,,Music,2024-04-22T01:30:04-07:00,2024-04-22T01:30:04-07:00,188,,249
m4TQ-pIg5g4,Agar Ho Tum,Jubin Nautiyal,,https://i.ytimg.com/vi/m4TQ-pIg5g4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3leIrisjS4tDGavLLMzQomhD0LTig,3:27,[],37006756,False,,Music,2024-05-20T00:00:07-07:00,2024-05-20T00:00:07-07:00,206,,249
IJeSR-LJBnk,"Ishq (From ""Lost;Found"")",Faheem Abdullah,,https://i.ytimg.com/vi/IJeSR-LJBnk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lRvt92hOvftfgfnVrf9FxkCWFkHg,7:50,[],89213461,False,,Entertainment,2024-04-11T10:30:07-07:00,2024-04-11T10:30:07-07:00,470,,249
QXJyMpxd210,Ve Kamleya - Lofi Mix,Arijit Singh,,https://i.ytimg.com/vi/QXJyMpxd210/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kYirDDcfMFkqswoRImgyJBfXr75Q,3:10,[],283600157,False,,Music,2023-07-18T05:15:09-07:00,2023-07-18T05:15:09-07:00,190,,249
wXPGViPjZBA,Tu Kya Jaane,A. R. Rahman,,https://i.ytimg.com/vi/wXPGViPjZBA/hqdefault.jpg?sqp=-oaymwEWCMACELQBIAQqCghQEJADGFogjgJIWg&rs=AMzJL3l_ROYTl-AUAtKSxDTOfEGp7_jgdw,2:34,[],20885076,False,,Music,2024-04-02T23:30:08-07:00,2024-04-02T23:30:08-07:00,153,,249
XLqmL9cPN1E,Teri Baaton Mein Aisa Uljha Jiya Title Song,Raghav,,https://i.ytimg.com/vi/XLqmL9cPN1E/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nOvZOC6FFswcv_I7pdamldZm-ynA,2:32,[],561390658,False,,Music,2024-01-29T00:47:42-08:00,2024-01-29T00:47:42-08:00,152,,249
Zlqf9cuaOBw,O Maahi,Arijit Singh,,https://i.ytimg.com/vi/Zlqf9cuaOBw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nXJ_KWEBhdI3G_6c2gRxVpP4dsOw,4:16,[],212628299,False,,Music,2023-12-11T03:50:10-08:00,2023-12-11T03:50:10-08:00,256,,249
OzI9M74IfR0,Yimmy Yimmy,Tayc,,https://i.ytimg.com/vi/OzI9M74IfR0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lcpyE8IS_h8iAJ-CrmFtzUrh7iZg,3:36,[],270849082,False,,Music,2024-03-07T21:30:07-08:00,2024-03-07T21:30:07-08:00,216,,249
87JIOAX3njM,What Jhumka?,Arijit Singh,,https://i.ytimg.com/vi/87JIOAX3njM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lPMvEd_JMLecRalj_lE2xey0IzSQ,2:32,[],334306741,False,,Music,2023-07-11T23:30:11-07:00,2023-07-11T23:30:11-07:00,152,,249
wa--U0DVyRU,Saanware,Akhil Sachdeva,,https://i.ytimg.com/vi/wa--U0DVyRU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l2NYW0LKkUu67tSTDkQIGNAdL8uw,3:29,[],82516617,False,,Music,2024-02-11T21:28:10-08:00,2024-02-11T21:28:10-08:00,209,,249
YzfbpPQLmtE,Sadqay,NAYEL,,https://i.ytimg.com/vi/YzfbpPQLmtE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mcmbjXAv_flwwQxh2e4xHw2Y770Q,3:25,[],52963844,False,,Music,2024-02-02T06:00:09-08:00,2024-02-02T06:00:09-08:00,205,,249
YsCeMprm2O0,Dil Se Dil Tak (Jhankar Beat)[Remix By Moodyboy],Laqshay Kapoor,,https://i.ytimg.com/vi/YsCeMprm2O0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mQ_u9QtZBxbzMTXHcAagUXbSy3YA,4:45,[],63679357,False,,Music,2023-07-29T02:30:08-07:00,2023-07-29T02:30:08-07:00,284,,249
GsFLMQ1u9QQ,Dil Haareya - LoFi Edit,Arijit Singh,,https://i.ytimg.com/vi/GsFLMQ1u9QQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lzJydednK3VNoB52V7bRG71j-Vyg,5:09,[],15098365,False,,Entertainment,2023-12-07T18:30:03-08:00,2023-12-07T18:30:03-08:00,308,,249
gzmXpwF_MK4,Manjha,Vishal Mishra,,https://i.ytimg.com/vi/gzmXpwF_MK4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lUbmERmidARiSvv-hvv3mjuQKueA,3:57,[],100896903,False,,Music,2020-03-16T04:29:28-07:00,2020-03-16T04:29:28-07:00,237,,249
BsqrmY91nUQ,"Dil Jhoom - Vishal Mishra (From ""Gadar 2"")",Arijit Singh,,https://i.ytimg.com/vi/BsqrmY91nUQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l9I30YLWiFD8SkfnSdmVqSRLZMaw,5:21,[],177075890,False,,Music,2023-08-12T04:02:25-07:00,2023-08-12T04:02:25-07:00,321,,249
6DfaBq2rVoE,Saari Duniya Jalaa Denge (extended film version),B Praak,,https://i.ytimg.com/vi/6DfaBq2rVoE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l7QQHdWjrbTclPl0uFUy87MuQwMA,5:46,[],171205937,False,,Music,2024-01-15T05:30:08-08:00,2024-01-15T05:30:08-08:00,346,,249
5QPSbe5GVmc,"Freestyle Beat - ""LEGACY"" | Free Type Beat 2024 | Rap Trap Beat Instrumental",Metti Beatz,,https://i.ytimg.com/vi/5QPSbe5GVmc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mZA8fAke6atO0CfKnKEaZ-eHHc6Q,2:25,[],912143,False,,Music,2024-10-24T14:42:30-07:00,2024-10-24T14:42:30-07:00,144,,249
co4EBYZZhg4,Choli Ke Peeche,Diljit Dosanjh,,https://i.ytimg.com/vi/co4EBYZZhg4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3m5G6RtW-u0NUbIo_vqwvVLXglA9A,2:05,[],168274717,False,,Music,2024-03-20T05:45:20-07:00,2024-03-20T05:45:20-07:00,125,,249
06CSmeYOg4k,Ishq Mitaye,Mohit Chauhan,,https://i.ytimg.com/vi/06CSmeYOg4k/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k4zugTw7u5VpIyIQGnAFKtVYi7tQ,2:46,[],24662659,False,,Music,2024-02-29T01:15:10-08:00,2024-02-29T01:15:10-08:00,166,,249
UbMgcdmYC70,Malang Sajna,Sachet Tandon,,https://i.ytimg.com/vi/UbMgcdmYC70/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nUA5pyiTNtda95wNARcxXvaj-FWQ,2:38,[],297498188,False,,Music,2022-12-18T21:30:07-08:00,2022-12-18T21:30:07-08:00,157,,249
HZsRjrYW-lk,Pyaar Hota Kayi Baar Hai (Jhankar Beat)[Remix By Moodyboy],Charan,,https://i.ytimg.com/vi/HZsRjrYW-lk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nXOaHEL3pSiwQHDPdXgSMu-x5waw,3:03,[],135320997,False,,Music,2023-02-09T22:30:09-08:00,2023-02-09T22:30:09-08:00,183,,249
H1YR5rsScC8,"Janiye | Music Video | Chor Nikal Ke Bhaga | Vishal Mishra, Rashmeet Kaur| Netflix India",Vishal Mishra,,https://i.ytimg.com/vi/H1YR5rsScC8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mYxzMhRxyBIYIAxGTg8fOcluH0Tw,3:34,[],235172599,False,,Entertainment,2023-03-16T22:35:20-07:00,2023-03-16T22:35:20-07:00,213,,249
g5WZLO8BAC8,"Tere Vaaste | Full Video | Zara Hatke Zara Bachke | Vicky, Sara, Varun J, Sachin-Jigar, Amitabh B",Varun Jain,,https://i.ytimg.com/vi/g5WZLO8BAC8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nll0iA1zY6zKykHbMYUtxM1fCdFQ,3:23,[],205573082,False,,Music,2023-07-14T01:00:27-07:00,2023-07-14T01:00:27-07:00,203,,249
taRBVfDRukY,Tum Kya Mile,Arijit Singh,,https://i.ytimg.com/vi/taRBVfDRukY/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3neEhxpqkWGfDhi15hjCiac7YzyNA,3:22,[],141098665,False,,Music,2023-06-27T23:30:08-07:00,2023-06-27T23:30:08-07:00,201,,249
zBlklssMFEo,Tere Pyaar Mein,Arijit Singh,,https://i.ytimg.com/vi/zBlklssMFEo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mPnRP0KJufTaSML0ZDJM9jxEwTxA,2:58,[],129883340,False,,Music,2023-02-01T01:43:14-08:00,2023-02-01T01:43:14-08:00,178,,249
8sLS2knUa6Y,Phir Aur Kya Chahiye,Arijit Singh,,https://i.ytimg.com/vi/8sLS2knUa6Y/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lvl5CnoAt6kYq0oX5mUp1s58u5FA,3:36,[],278852322,False,,Music,2023-05-16T06:05:10-07:00,2023-05-16T06:05:10-07:00,215,,249
EpdsVO9pt9g,Tumhe Kitna Pyaar Karte (Jhankar Beat)[Remix By Moodyboy],Mithoon,,https://i.ytimg.com/vi/EpdsVO9pt9g/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3myPr40LVW6t6-pSd5R5SLSqgRHIw,5:14,[],26218896,False,,Music,2023-07-28T07:30:04-07:00,2023-07-28T07:30:04-07:00,314,,249
xRb8hxwN5zc,Agar Tum Saath Ho,Alka Yagnik,,https://i.ytimg.com/vi/xRb8hxwN5zc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mTxkIX-rGfWMKmhIKHCZgFJpO68A,3:12,[],157295281,False,,Music,2015-12-09T01:22:59-08:00,2015-12-09T01:22:59-08:00,191,,249
zqGW6x_5N0k,Arjan Vailly,Bhupinder Babbal,,https://i.ytimg.com/vi/zqGW6x_5N0k/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lsPaTXG9FRoKk5EljaNq8j8pDscA,3:00,[],297339505,False,,Music,2023-11-18T00:30:11-08:00,2023-11-18T00:30:11-08:00,180,,249
RLzC55ai0eo,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir (feat. Arijit Singh),Jasleen Royal,,https://i.ytimg.com/vi/RLzC55ai0eo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nsP3U5J0edQYkYe2pTvNavBOmENA,3:19,[],459394925,False,,Music,2023-07-25T00:41:09-07:00,2023-07-25T00:41:09-07:00,199,,247
lzEop75AeOk,Naiyo Lagda,Kamaal Khan,,https://i.ytimg.com/vi/lzEop75AeOk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mKbBGkj92hsuuV3e_8F7ExExiTnQ,3:56,[],254777627,False,,Music,2023-02-12T08:31:20-08:00,2023-02-12T08:31:20-08:00,235,,249
ULcyLYD3o_M,Maan Meri Jaan (Afterlife),King,,https://i.ytimg.com/vi/ULcyLYD3o_M/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mffmdCFJjAy3ZRModRFle0DEYHSA,3:05,[],85286298,False,,Music,2023-04-20T07:33:56-07:00,2023-04-20T07:33:56-07:00,185,,249
n0IT7_n4n_U,"O Bedardeya (Lyrical) Tu Jhoothi Main Makkaar | Ranbir, Shraddha | Pritam | Arijit Singh | Amitabh B",Arijit Singh,,https://i.ytimg.com/vi/n0IT7_n4n_U/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lA7Qtrr5y9tN000jsy4D_VrAYqhg,5:33,[],16353139,False,,Music,2023-03-13T23:44:27-07:00,2023-03-13T23:44:27-07:00,333,,249
c20XsM9BWEM,SPAIN (Extended Version),Jassa Dhillon,,https://i.ytimg.com/vi/c20XsM9BWEM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nTJlwgYl0tOEageVILfBziKN9PGA,2:18,[],84141368,False,,Music,2023-02-15T21:30:15-08:00,2023-02-15T21:30:15-08:00,138,,249
szvt1vD0Uug,Naa Ready,Asal Kolaar,,https://i.ytimg.com/vi/szvt1vD0Uug/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lUBLVt3wmtu9f1hBk6Hsxnrcn1YA,4:15,[],224933785,False,,Music,2023-06-22T06:00:04-07:00,2023-06-22T06:00:04-07:00,254,,249
vdY5SFZBgnk,Pushpa: Saami Saami,Allu Arjun,,https://i.ytimg.com/vi/vdY5SFZBgnk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lLUZOzZLQVEy2Rzpnyp8c8sryptw,3:14,[],750161297,False,,Music,2022-01-06T22:30:09-08:00,2022-01-06T22:30:09-08:00,193,,249
BddP6PYo2gs,Kesariya (Slowed and Reverb),Mirshad Bin Moideen,,https://i.ytimg.com/vi/BddP6PYo2gs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lgIv3vzSuR-mn_X4vmi_3M8klEwQ,2:53,[],599326469,False,,Music,2022-07-16T23:30:12-07:00,2022-07-16T23:30:12-07:00,172,,249
w_eEnbApH0A,Satranga,Arijit Singh,,https://i.ytimg.com/vi/w_eEnbApH0A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lEv3-WhS9ma4_5riWM-i0rHVPzxg,4:52,[],28239432,False,,Music,2023-11-27T21:30:13-08:00,2023-11-27T21:30:13-08:00,291,,249
xb59o_op8Z0,Yentamma,Vishal Dadlani,,https://i.ytimg.com/vi/xb59o_op8Z0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n_m0BzOci4VPS9dLZzmW2iZpKb7g,3:16,[],101363408,False,,Music,2023-04-03T23:30:09-07:00,2023-04-03T23:30:09-07:00,196,,249
huxhqphtDrM,Besharam Rang,"Shilpa Rao, Caralisa Monteiro, Vishal Dadlani, and Sheykhar Ravjiani",,https://i.ytimg.com/vi/huxhqphtDrM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lXW5uK_R8Jxr_CxBQ9vgq-u9ZKnw,3:14,[],789670752,False,,Music,2022-12-11T21:30:08-08:00,2022-12-11T21:30:08-08:00,194,,249
KUN5Uf9mObQ,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Jonita Gandhi,,https://i.ytimg.com/vi/KUN5Uf9mObQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nfGe9HEK4AyaeExu2ZuXT-Re_3Ww,4:42,[],759363475,False,,Entertainment,2022-05-09T06:30:02-07:00,2022-05-09T06:30:02-07:00,281,,249
u6xkrtxYzoU,Jai Shree Ram,Vikram Montrose,,https://i.ytimg.com/vi/u6xkrtxYzoU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lS-_1pTfgwJqyt9nK1i0upl-6dtQ,3:21,[],41123237,False,,Music,2022-10-20T01:10:35-07:00,2022-10-20T01:10:35-07:00,201,,249
55Kc0mIyeXM,"Chola Chola (From ""Ponniyin Selvan Part - 1"") [Tamil]",Sathyaprakash,,https://i.ytimg.com/vi/55Kc0mIyeXM/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kqkG6UybdSBE4h7L7dORn0IX2p8g,2:50,[],22917675,False,,Music,2022-10-13T21:30:10-07:00,2022-10-13T21:30:10-07:00,170,,249
q18sBAVMlMs,THAA,Varinder Brar,,https://i.ytimg.com/vi/q18sBAVMlMs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ls-ppTM59btoSw_xmHr2kMD31K9w,3:21,[],114645063,False,,Music,2023-03-25T00:41:10-07:00,2023-03-25T00:41:10-07:00,200,,249
IjvQeKQRfIk,Ratchasa Maamaney (Tamil),Tips Tamil,,https://i.ytimg.com/vi/IjvQeKQRfIk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lv7gVmZj3LvQ6oQbw7wjxztNuAeA,4:29,[],55570709,False,,Music,2022-10-20T21:30:07-07:00,2022-10-20T21:30:07-07:00,269,,249
gvyUuxdRdR4,Raataan Lambiyan (Slowed),Mirshad Bin Moideen,,https://i.ytimg.com/vi/gvyUuxdRdR4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lOgo_20seOhZv8qo1OL3HFGryuVg,2:32,[],929491607,False,,Music,2021-07-30T01:30:12-07:00,2021-07-30T01:30:12-07:00,151,,249
5Eqb_-j3FDA,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,Coke Studio Pakistan,,https://i.ytimg.com/vi/5Eqb_-j3FDA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k_sUTq2nY8XX0T5BMTaEXHE0Q4ZA,4:37,[],911624293,False,,Music,2022-02-07T04:00:05-08:00,2022-02-07T04:00:05-08:00,276,,249
IMg_UUJVpMo,Tere Pyaar Mein (Jhankar Beat)[Remix By Moodyboy],Arijit Singh,,https://i.ytimg.com/vi/IMg_UUJVpMo/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nMAPm-OlOM2Jo2is59hL7dEPgJbQ,4:16,[],85941110,False,,Music,2023-03-23T03:30:07-07:00,2023-03-23T03:30:07-07:00,256,,249
_B6T8O15Ohk,Manike,Yohani,,https://i.ytimg.com/vi/_B6T8O15Ohk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n98L5MUnN1sHSBg8ggcS727WyzyA,3:01,[],281648817,False,,Music,2022-09-15T22:30:10-07:00,2022-09-15T22:30:10-07:00,181,,249
j64M3CACcr4,"Kaathuvaakula Rendu Kaadhal - Dippam Dappam Lyric| Vijay Sethupathi, Anirudh, Vignesh Shivan",Sony Music South,,https://i.ytimg.com/vi/j64M3CACcr4/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n9TKNgQ4XN6z6OIz7WC-mZZ4Q3SQ,3:26,[],136743443,False,,Music,2022-04-20T06:50:04-07:00,2022-04-20T06:50:04-07:00,206,,249
J1rOfVst-EQ,Bhool Bhulaiyaa 2 Title Track,Mellow D,,https://i.ytimg.com/vi/J1rOfVst-EQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lKfi4SjOC-anF_KdjF80MmHr3Kiw,3:36,[],343396958,False,,Music,2022-05-01T22:30:27-07:00,2022-05-01T22:30:27-07:00,216,,249
WSH3vFydghs,Lafda (feat. KD),R Nait,,https://i.ytimg.com/vi/WSH3vFydghs/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mVk-Nv8o0e9GyZ-XV4VHSr9TLDHA,3:40,[],12597869,False,,Music,2022-10-19T21:30:13-07:00,2022-10-19T21:30:13-07:00,219,,249
6RrEQJNZwPQ,No Love (Audio),Shubh,,https://i.ytimg.com/vi/6RrEQJNZwPQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3l8Kj4D5ouw-XzP017z_qOPsBvo9w,2:51,[],261977045,False,,Music,2022-02-25T05:24:23-08:00,2022-02-25T05:24:23-08:00,171,,249
fzOPc-VtcTE,Galliyan Returns,Ankit Tiwari,,https://i.ytimg.com/vi/fzOPc-VtcTE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mP6n0IlNs0mYANz0W1dWeZcTlCKQ,2:45,[],100406831,False,,Music,2022-07-04T05:23:25-07:00,2022-07-04T05:23:25-07:00,164,,249
7c3-Gei5j4w,Chaand Baaliyan – Aditya A. | Trending Song | Official Video,"Feb 28, 2022",,https://i.ytimg.com/vi/7c3-Gei5j4w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3md4HJgc9sd33jKHZGUarkFykqSoQ,2:02,[],79772617,False,,Music,2022-02-28T21:34:04-08:00,2022-02-28T21:34:04-08:00,122,,249
1OjZnGZjOA0,Pathala Pathala Video | VIKRAM | Kamal Haasan | Anirudh Ravichander | Lokesh Kanagaraj,Sony Music South,,https://i.ytimg.com/vi/1OjZnGZjOA0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nZZ_tBYte4cVocF17me0gfb0KQfg,2:49,[],59154735,False,,Music,2022-07-01T05:30:13-07:00,2022-07-01T05:30:13-07:00,168,,249
6xoB4ZiKKn0,The Last Ride,Sidhu Moose Wala,,https://i.ytimg.com/vi/6xoB4ZiKKn0/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n9Z-qy5fHpZCQUpKag4KUILsRcRg,4:36,[],369643241,False,,Music,2022-05-15T05:30:13-07:00,2022-05-15T05:30:13-07:00,275,,249
A66TYFdz8YA,Tu Aake Dekhle,King,,https://i.ytimg.com/vi/A66TYFdz8YA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mwWW2fdcSeT37HUTlUKJcaUYqfSA,5:24,[],615330468,False,,Music,2020-09-01T10:30:11-07:00,2020-09-01T10:30:11-07:00,323,,249
