id,title,artist,album,thumbnail,duration,related_videos,views,is_private,is_unlisted,category,publish_date,upload_date,length_seconds,is_family_safe,available_countries
9VpeTiz81gc,VIKRAM – Pathala Pathala Lyric | Kamal Haasan | Vijay Sethupathi | Lokesh Kanagaraj | Anirudh,Sony Music South,,https://i.ytimg.com/vi/9VpeTiz81gc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mytAqozfP2Gav7qtBO5s4Dy5QJ7g,3:33,[],119952357,False,,Music,2022-05-11T07:09:49-07:00,2022-05-11T07:09:49-07:00,212,,249
RLhuPD2ASKE,We Rollin,Shubh,,https://i.ytimg.com/vi/RLhuPD2ASKE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mQqyPEdSL2jExFqJQab56mXihI-w,3:19,[],275264374,False,,People & Blogs,2021-09-16T21:04:00-07:00,2021-09-16T21:04:00-07:00,199,,249
tpFljbJxZiw,Levels,Sidhu Moose Wala,,https://i.ytimg.com/vi/tpFljbJxZiw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k9V6c3_y9rCuMnh1t4lfqP16oGYw,3:52,[],248776617,False,,Music,2022-05-25T05:30:14-07:00,2022-05-25T05:30:14-07:00,231,,249
1pkcaeMRrns,Maiyya Mainu - Jersey,Parampara Tandon,,https://i.ytimg.com/vi/1pkcaeMRrns/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3neSZJA1HiV19MZED5zvXiEict1OA,3:02,[],161109219,False,,Music,2021-12-07T21:30:43-08:00,2021-12-07T21:30:43-08:00,182,,249
VEkj2sanAeU,Saiyaan Ji (feat. Neha Kakkar),Yo Yo Honey Singh,,https://i.ytimg.com/vi/VEkj2sanAeU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lXMlHG20boz_n77ghFESEqzWVdWg,3:40,[],629959467,False,,Music,2021-01-26T23:31:05-08:00,2021-01-26T23:31:05-08:00,219,,249
FpY6B-slnV8,Gehraiyaan Title Track,OAFF,,https://i.ytimg.com/vi/FpY6B-slnV8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ny-H2og_MFmSr8QFmt8JUx-iXwqA,2:33,[],40836808,False,,Music,2022-01-31T22:00:14-08:00,2022-01-31T22:00:14-08:00,153,,249
fRD_3vJagxk,Vaathi Coming,Gana Balachander,,https://i.ytimg.com/vi/fRD_3vJagxk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kM5d9ES-7q8a6xbzgV1bbQjJBpDg,4:17,[],563763110,False,,Music,2021-01-27T03:30:03-08:00,2021-01-27T03:30:03-08:00,256,,249
uKHlnmepnNA,Nayan,Dhvani Bhanushali,,https://i.ytimg.com/vi/uKHlnmepnNA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nn-oTC7u087iDsF-lLerW_JXer8w,5:59,[],439559033,False,,Music,2020-12-07T21:34:36-08:00,2020-12-07T21:34:36-08:00,359,,249
6eGCi4SVy94,Doobey,OAFF,,https://i.ytimg.com/vi/6eGCi4SVy94/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kvyDskUd1VCItUNWNltKeYxheS6w,2:18,[],105811130,False,,Music,2022-01-23T21:00:10-08:00,2022-01-23T21:00:10-08:00,137,,249
uJ6WU-u4i3w,Mehendi Wale Haath,Sachet Parampara,,https://i.ytimg.com/vi/uJ6WU-u4i3w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mWcDPlEkyeTlnuy8uvp8hXPv7xhQ,3:40,[],248501341,False,,Music,2021-01-13T21:29:52-08:00,2021-01-13T21:29:52-08:00,220,,249
TCx1yMegJ4A,Naach Meri Rani,Guru Randhawa,,https://i.ytimg.com/vi/TCx1yMegJ4A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAPC9RLURPvVFtA-WYTqcJJqH2Ow,3:43,[],738207795,False,,Music,2020-10-19T22:30:54-07:00,2020-10-19T22:30:54-07:00,223,,249
YPohR_9v6HA,Titliaan (feat. Sargun Mehta & Harrdy Sandhu),Avvy Sra & Afsana Khan,,https://i.ytimg.com/vi/YPohR_9v6HA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n-V-cGU4Eq9F6wVNpC5p8yaJfBEQ,4:21,[],1004174496,False,,Music,2020-11-09T01:30:11-08:00,2020-11-09T01:30:11-08:00,261,,249
rCoPr8UwRMc,Waalian,Harnoor,,https://i.ytimg.com/vi/rCoPr8UwRMc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k60xgtxu1V8t3msHfICIieIf0k5w,3:43,[],526944628,False,,Music,2020-08-10T04:38:27-07:00,2020-08-10T04:38:27-07:00,222,,249
2VOL-VWXMnQ,Don - Jalabulajangu Lyric | Sivakarthikeyan | Anirudh Ravichander | Cibi Chakaravarthi,Sony Music South,,https://i.ytimg.com/vi/2VOL-VWXMnQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAvIMmFdg5nIwSxcEdU2xKlLpbFw,3:23,[],104483784,False,,Music,2021-12-16T04:30:06-08:00,2021-12-16T04:30:06-08:00,203,,249
AZmAgoir1Tc,Feelings,Sumit Goswami,,https://i.ytimg.com/vi/AZmAgoir1Tc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k1HuR9ngJt-TUU4rewtiqLYVli2g,4:56,[],664914965,False,,Music,2020-07-06T22:33:07-07:00,2020-07-06T22:33:07-07:00,296,,249
EQlYzDdOLxI,Mirchi Lagi Toh,Kumar Sanu,,https://i.ytimg.com/vi/EQlYzDdOLxI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lrOsj7W8Cu0h-cnyFeA6aTsoshUg,3:24,[],149635718,False,,Music,2020-12-20T22:49:56-08:00,2020-12-20T22:49:56-08:00,203,,249
tLqtnGLfm4Q,"Tum Hi Aana (From ""Marjaavaan"")",Jubin Nautiyal,,https://i.ytimg.com/vi/tLqtnGLfm4Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mdrUZfJTpiFpggF-8jg6lDMxynrQ,4:27,[],1192799096,False,,Music,2019-10-14T23:34:39-07:00,2019-10-14T23:34:39-07:00,267,,249
e0j_YW5QnoQ,Shaitan Ka Saala,Vishal Dadlani,,https://i.ytimg.com/vi/e0j_YW5QnoQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kw50ZSw1AkxAIpXPHfI0qBZbe2qQ,2:29,[],509406716,False,,Music,2019-11-25T22:53:50-08:00,2019-11-25T22:53:50-08:00,149,,249
IPkHvVtYnOI,RINGTONE - Preetinder | Jannat Zubair & Siddharth Nigam | Rajat Nagpal | Vicky Sandhu | Anshul Garg,Desi Music Factory,,https://i.ytimg.com/vi/IPkHvVtYnOI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lL1NX-o1yNphBbTuSRs_0lmdE_zg,3:03,[],118364686,False,,Music,2020-05-01T03:30:48-07:00,2020-05-01T03:30:48-07:00,183,,249
KgxOZD7KZKY,Rechazame,Prince Royce,Prince Royce,https://lh3.googleusercontent.com/HED6aXn3en_jfhWbOp52l_GIpoYUNtWRqCNRVoTH83AP1c-5YngJhEdKn_koAOlwt8w0zvXthzyO70Y2CQ=w120-h120-l90-rj,3:44,[],122165520,False,,Music,2017-02-20T06:01:55-08:00,2017-02-20T06:01:55-08:00,223,,123
DYuhnVSOzwE,Eres Mía,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",https://lh3.googleusercontent.com/ZXRHRlCNqD09qa58_f6l1IyS6XAU5RuqpGC1fH2bjmLPpWDXXK-4SDxW_3Ha2dhzwCDyIxlOPeW_If4=w120-h120-l90-rj,4:11,[],130342340,False,,Music,2015-11-14T09:25:01-08:00,2015-11-14T09:25:01-08:00,251,,123
lkYaRH1Gw08,Stand by Me,Prince Royce,Prince Royce,https://lh3.googleusercontent.com/HED6aXn3en_jfhWbOp52l_GIpoYUNtWRqCNRVoTH83AP1c-5YngJhEdKn_koAOlwt8w0zvXthzyO70Y2CQ=w120-h120-l90-rj,3:26,[],46693826,False,,Music,2017-02-19T10:57:51-08:00,2017-02-19T10:57:51-08:00,205,,123
jpPaQRabc7E,El Farsante,Ozuna,Odisea,https://lh3.googleusercontent.com/ux07P9XtdxQNM2Lt5v-tmitc_Ts6wi-4ajQUXyWYLym2-dVdCcyENZy3MECKwGu1tx0lRbfulxYArm5e=w120-h120-l90-rj,3:54,[],136716458,False,,Music,2017-11-16T15:47:41-08:00,2017-11-16T15:47:41-08:00,234,,123
3Kg26bnUQW0,Te Extraño (Bachata Version),Xtreme,Para hacer aseo el sábado,https://lh3.googleusercontent.com/6619f-j2qlkJHorwlFRAbg1SbsDgAhDI0YZ_-zd-WuRMA3lL1urI6CxEyUlmCgITrnU2vw3mhFQhjN9N=w120-h120-l90-rj,3:33,[],28010,False,,Music,2022-11-03T03:20:29-07:00,2022-11-03T03:20:29-07:00,213,,89
zs6aDvOTlMo,El Perdón (with Enrique Iglesias),Nicky Jam,Fénix,https://lh3.googleusercontent.com/XIh7ZQ331WBNELdsoVstD6-py5Co1Hneb_M0CSAIJ_9iuS989k1Mtocw27jcw64y_HmWdGJobFovUnSFKA=w120-h120-l90-rj,3:26,[],25108386,False,,Music,2025-02-07T16:54:28-08:00,2025-02-07T16:54:28-08:00,206,,123
yQd4xQBlBa0,Obsesion (feat. Judy Santos),Aventura,We Broke The Rules,https://lh3.googleusercontent.com/3DCU12-M6DDJO15t2z0Du9DJ_Cde00CbxiSIfqV6Mo66fTwAU9td6ol8vHmIuDsv5oaFbW3ougKwexI=w120-h120-l90-rj,4:15,[],195877034,False,,Music,2017-05-16T14:46:38-07:00,2017-05-16T14:46:38-07:00,255,,123
FUnNaTDvKSs,Felices los 4,Maluma,Fiestón Navideño,https://lh3.googleusercontent.com/eteaY1Ygd4nrJnoJHDVX9ozPWBQWqA8jgckSq6GradvzYcxnGqvyvXUh6C-zqiA0EYlnig5Yq2rsNNZ0=w120-h120-l90-rj,3:50,[],3836818,False,,Music,2024-07-18T03:00:12-07:00,2024-07-18T03:00:12-07:00,229,,122
vovzTIeYPXo,Promise (feat. Romeo Santos),Romeo Santos,Fórmula Vol. 1 (Deluxe Edition),https://lh3.googleusercontent.com/68yQTTviXQB3REK-ytzDnqhlYJvhizug8CHTG8XtCb-Nqra5KCmEsfzXAmbfBc-Nu7bN6Nxi4F75fHBy=w120-h120-l90-rj,4:13,[],78174409,False,,Music,2017-01-25T17:27:13-08:00,2017-01-25T17:27:13-08:00,252,,123
go8_NxU9azU,Aventura - Dile Al Amor (Audio),Luis Fernando Flores,,https://i.ytimg.com/vi/go8_NxU9azU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lvRPIqfrGeBzKChg8ZfAiLhoPrMw,3:55,[],61811333,False,,Music,2018-11-12T14:43:27-08:00,2018-11-12T14:43:27-08:00,235,,249
JffVZG8L9QQ,Propuesta Indecente,Romeo Santos,"Fórmula, Vol. 2",https://lh3.googleusercontent.com/NM7_Lc64Rwkm3lUvGzTlFqUErYL2SrbXqltduhZ8Lwwa29Dxb95cHiop_Mk2oji0n8xe2x-wGWR9P0M=w120-h120-l90-rj,3:56,[],13463998,False,,Music,2018-02-26T19:20:06-08:00,2018-02-26T19:20:06-08:00,235,,123
61j2byd5dIk,Un Beso,Aventura,God's Project,https://lh3.googleusercontent.com/ztP06LBxKjoG3mbZgMThZxY3j0bdkgv98lWbr8FiGf9OnWm8B2tsP55zQtUR4sH0d8eenmOVdu74Te1EMg=w120-h120-l90-rj,4:24,[],106678787,False,,Music,2015-12-16T22:06:43-08:00,2015-12-16T22:06:43-08:00,263,,123
B16TCZXRiXM,Botella Tras Botella,Gera MX,Botella Tras Botella,https://lh3.googleusercontent.com/lb40n6_5Ag-S80fcEecm5HszV7kK5_W3MTmLBqT8w-kQvbr71rkmEjGGUHTMciAgWGOgGe5Ynta6Jpk=w120-h120-l90-rj,3:18,[],235959241,False,,Music,2021-04-22T22:20:59-07:00,2021-04-22T22:20:59-07:00,197,,123
LKf8GodiVtU,Hasta el Amanecer,Nicky Jam,Fénix,https://lh3.googleusercontent.com/XIh7ZQ331WBNELdsoVstD6-py5Co1Hneb_M0CSAIJ_9iuS989k1Mtocw27jcw64y_HmWdGJobFovUnSFKA=w120-h120-l90-rj,3:19,[],35094463,False,,Music,2025-02-07T16:54:28-08:00,2025-02-07T16:54:28-08:00,199,,123
7Eo7d5_5ktI,Calma (Remix),Pedro Capó,Gangalee,https://lh3.googleusercontent.com/PYFqXQoGzgKyeX2TGOt2XVXrX2s9VHU4xz2PSxh64xdrNXwCi65fs2QCNNt5W0t6EJr4Sl1nl1iJ4wD-=w120-h120-l90-rj,3:59,[],204551353,False,,Music,2019-04-25T21:06:59-07:00,2019-04-25T21:06:59-07:00,238,,123
4IFwAZ_Jrbo,El Amante,Nicky Jam,Fénix,https://lh3.googleusercontent.com/XIh7ZQ331WBNELdsoVstD6-py5Co1Hneb_M0CSAIJ_9iuS989k1Mtocw27jcw64y_HmWdGJobFovUnSFKA=w120-h120-l90-rj,3:40,[],41835465,False,,Music,2025-02-07T16:54:29-08:00,2025-02-07T16:54:29-08:00,220,,123
4ns8D959YtA,Criminal,Natti Natasha,Criminal,https://lh3.googleusercontent.com/r6P1SlH3IZvkDR2RrdpkRCBygLYMFqJ-fV6JEPAcFoptbRk3SKX01SNJrSgQDwr3XWAoBk64nsn-9An8=w120-h120-l90-rj,4:34,[],101808782,False,,Music,2018-04-10T08:06:11-07:00,2018-04-10T08:06:11-07:00,273,,123
m7TDmAsgVfA,Corazón Sin Cara,Prince Royce,Prince Royce,https://lh3.googleusercontent.com/HED6aXn3en_jfhWbOp52l_GIpoYUNtWRqCNRVoTH83AP1c-5YngJhEdKn_koAOlwt8w0zvXthzyO70Y2CQ=w120-h120-l90-rj,3:32,[],175299279,False,,Music,2015-08-11T18:00:20-07:00,2015-08-11T18:00:20-07:00,211,,123
YzHQTgrdAio,Travesuras,Nicky Jam,Leones Del Reggaeton,https://lh3.googleusercontent.com/cOxJNxuwD4h0RkmT9qwMIfO1B3hbTOjgCPg2x0e6TkUBZ187ollEcpGbRKv8WbzWWCCaEOFUpiPFZMjr=w120-h120-l90-rj,3:18,[],10870571,False,,Music,2018-01-27T19:28:09-08:00,2018-01-27T19:28:09-08:00,198,,123
JbVP_aZiFSY,Se Preparó,Ozuna,Odisea,https://lh3.googleusercontent.com/ux07P9XtdxQNM2Lt5v-tmitc_Ts6wi-4ajQUXyWYLym2-dVdCcyENZy3MECKwGu1tx0lRbfulxYArm5e=w120-h120-l90-rj,3:09,[],238550531,False,,Music,2017-11-16T15:47:40-08:00,2017-11-16T15:47:40-08:00,188,,123
_Zila5rLu74,Don Omar - Pobre Diabla,Sandrewification,,https://i.ytimg.com/vi/_Zila5rLu74/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nesguisRbfoes1XWh4qrK6XNj1mg,4:15,[],307682664,False,,Music,2011-07-29T03:37:33-07:00,2011-07-29T03:37:33-07:00,255,,249
Isy2FoDLZQg,Odio (feat. Drake),Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",https://lh3.googleusercontent.com/ZXRHRlCNqD09qa58_f6l1IyS6XAU5RuqpGC1fH2bjmLPpWDXXK-4SDxW_3Ha2dhzwCDyIxlOPeW_If4=w120-h120-l90-rj,3:45,[],117765769,False,,Music,2017-02-19T07:50:35-08:00,2017-02-19T07:50:35-08:00,225,,123
FXovf5dsRTw,Despacito,Luis Fonsi,Despacito,https://lh3.googleusercontent.com/1Z53Q5KyKUB8AcpnO9eCoow2iA-y_8yBIQyKW1dT2Y24Ss98JHxE4zGD2mpdRddmO8pFfyIeYUdVmQs45A=w120-h120-l90-rj,3:49,[],260785211,False,,Music,2018-07-23T08:18:16-07:00,2018-07-23T08:18:16-07:00,229,,121
qho-ZjkX8S4,Imitadora,Romeo Santos,Golden,https://lh3.googleusercontent.com/61XNFDB5_-xudbDZhN76Z_ml62s9NSBrhGdJVbHGtdD4PAjdAyQGwqS1fWyNahwJ2hhTVUVQuwq9-4HC=w120-h120-l90-rj,3:55,[],153277515,False,,Music,2017-07-20T04:30:37-07:00,2017-07-20T04:30:37-07:00,235,,123
6B76JriqgSY,Ay Vamos,J Balvin,La Familia B Sides,https://lh3.googleusercontent.com/i7h_RN_BcGIYiFQUfNB0U9ZFlxHhz5nS2e9SMiWNesKGqlgFMEZT_rEPnVFqcvM3gYa2tm93eX-KNfY=w120-h120-l90-rj,3:47,[],138316383,False,,Music,2018-07-26T13:15:25-07:00,2018-07-26T13:15:25-07:00,226,,104
79OxD7KNlYw,Vivir Mi Vida,Marc Anthony,3.0,https://lh3.googleusercontent.com/wRwHIk-1cuAAwJql_eJksVQxY7B3mrH9AiZGiRrG5VCAEr686NGyHclX-R_fA2UDgGEgO3Npcm2u20A=w120-h120-s-l90-rj,4:13,[],129790793,False,,Music,2017-02-19T21:57:41-08:00,2017-02-19T21:57:41-08:00,252,,123
w4qLnb2J_J0,Necio (feat. Carlos Santana),Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",https://lh3.googleusercontent.com/ZXRHRlCNqD09qa58_f6l1IyS6XAU5RuqpGC1fH2bjmLPpWDXXK-4SDxW_3Ha2dhzwCDyIxlOPeW_If4=w120-h120-l90-rj,4:25,[],173585768,False,,Music,2015-11-14T13:06:37-08:00,2015-11-14T13:06:37-08:00,264,,123
-16YcREy1Ao,Bailando (Spanish Version) (feat. Descemer Bueno & Gente De Zona),Enrique Iglesias,SEX AND LOVE (Deluxe),https://lh3.googleusercontent.com/hys3JjFfsv7qxLDXIoC4H8QegnRZsZBQIZOEuBWqCFqAGBiA86-RbZb1KCAJMRXZ0JqmqhL65iCNrh7Utw=w120-h120-l90-rj,4:04,[],459804,False,,Music,2018-07-24T09:00:43-07:00,2018-07-24T09:00:43-07:00,243,,4
KtGuUP3Dmss,Dile Que Tu Me Quieres,Ozuna,Odisea,https://lh3.googleusercontent.com/ux07P9XtdxQNM2Lt5v-tmitc_Ts6wi-4ajQUXyWYLym2-dVdCcyENZy3MECKwGu1tx0lRbfulxYArm5e=w120-h120-l90-rj,3:47,[],155459181,False,,Music,2017-11-16T15:47:40-08:00,2017-11-16T15:47:40-08:00,227,,123
2djj_KnGwjk,Gasolina,Daddy Yankee,Barrio Fino (Bonus Track Version),https://lh3.googleusercontent.com/HIGwecpHHZw6BARsFH1exWb6aSCZdCKAa0NzZkcCR47nT18i30o7-Le-qvLjlQKvckMaMNKndH9HXNc=w120-h120-l90-rj,3:13,[],47505841,False,,Music,2025-01-07T02:00:02-08:00,2025-01-07T02:00:02-08:00,193,,121
z0LqPKQYzEI,Chantaje (feat. Maluma),Shakira,El Dorado,https://lh3.googleusercontent.com/wZIE0RsqO7OUxV9JpGA93QXVeI1oe6QBl_anOGJ6hfYNVhtZQzAzsV7GIkTesW1IRZ6NkovD5xUW0DJv=w120-h120-l90-rj,3:16,[],126440119,False,,Music,2017-05-26T04:16:57-07:00,2017-05-26T04:16:57-07:00,196,,123
cvnA6lz4-zo,Tú Foto,Ozuna,Odisea,https://lh3.googleusercontent.com/ux07P9XtdxQNM2Lt5v-tmitc_Ts6wi-4ajQUXyWYLym2-dVdCcyENZy3MECKwGu1tx0lRbfulxYArm5e=w120-h120-l90-rj,3:14,[],143875174,False,,Music,2017-11-16T15:47:40-08:00,2017-11-16T15:47:40-08:00,193,,123
uFuAHzHOGYQ,Mi Gente,J. Balvin,Vibras,https://lh3.googleusercontent.com/go4837lx-jM17uwyGdk3b7ygdlRr44NiUuw-AkYt3_tS1b9PmCkz7hhW4ZNArhIfblYsrxLdXumo1jMO=w120-h120-l90-rj,3:06,[],218858996,False,,Music,2018-05-24T04:22:35-07:00,2018-05-24T04:22:35-07:00,185,,104
fHwbnAeJ6EA,"Lo Que Pasó, Pasó",Daddy Yankee,Barrio Fino (Bonus Track Version),https://lh3.googleusercontent.com/HIGwecpHHZw6BARsFH1exWb6aSCZdCKAa0NzZkcCR47nT18i30o7-Le-qvLjlQKvckMaMNKndH9HXNc=w120-h120-l90-rj,3:31,[],20414887,False,,Music,2025-01-07T02:00:41-08:00,2025-01-07T02:00:41-08:00,211,,121
jfMboau-Kzs,Jugaste y Sufrí (feat. DannyLux),Eslabon Armado,Corta Venas,https://lh3.googleusercontent.com/PN82ahF-m1Y35_zcjm-iZlLGWVjg1BgMdvhz8U5U53eg6hZBovXiG61BEu0U0kEiWDowmaoBCAK8gq8=w120-h120-l90-rj,4:36,[],183219354,False,,Music,2020-12-17T02:01:48-08:00,2020-12-17T02:01:48-08:00,275,,123
QH0zo6AcP6g,Suavemente,Elvis Crespo,Suavemente,https://lh3.googleusercontent.com/ScIMX0aE8piYXiHP1sTdDdRQsq6SubxJrS3CMBoljiRuCuHQFpB34JtzFW2J6EJqSgdE6CVdLvyso5d9=w120-h120-l90-rj,4:27,[],89238413,False,,Music,2017-01-25T08:37:53-08:00,2017-01-25T08:37:53-08:00,267,,121
8fyCX6b8WMY,Darte un Beso,Prince Royce,Soy el Mismo,https://lh3.googleusercontent.com/zzuI58O85DfH05JgsDAzXg1y2zhVz0HRFCkNaK-UcbqyUEDqoZgjty5GBf0bgEhbsQSWQmPMfqF4wJ-L=w120-h120-l90-rj,3:27,[],48974445,False,,Music,2017-01-25T08:49:51-08:00,2017-01-25T08:49:51-08:00,207,,123
g06C6_UZ-vY,No Te Veo,Jowell Y Randy,Casa De Leones,https://lh3.googleusercontent.com/Qa_XWnTHv1E5SjCwoHmSUsY9GIZxDA-6JrhuaQUcXZp-bSFm5GZLg2zs16Koe-S9-UcAZiwulj_jNwAv=w120-h120-l90-rj,4:54,[],30688117,False,,Music,2020-03-02T04:31:53-08:00,2020-03-02T04:31:53-08:00,293,,123
JtosGq7bsTA,Borro Cassette,Maluma,"Pretty Boy, Dirty Boy",https://lh3.googleusercontent.com/SJStMXdd624UiIan1T-y5NkvYR00Cbkcrp-vAqARa7fyTLr4XM37Pc5x4AIIeDjEuGVrs3qqVgJC7E1K=w120-h120-l90-rj,3:28,[],256901453,False,,Music,2017-02-19T12:13:38-08:00,2017-02-19T12:13:38-08:00,207,,123
ntvA3r4_PxI,La Mejor de Todas,Eslabon Armado,Corta Venas,https://lh3.googleusercontent.com/PN82ahF-m1Y35_zcjm-iZlLGWVjg1BgMdvhz8U5U53eg6hZBovXiG61BEu0U0kEiWDowmaoBCAK8gq8=w120-h120-l90-rj,3:29,[],19561643,False,,Music,2020-12-17T02:01:48-08:00,2020-12-17T02:01:48-08:00,208,,123
W3Ad0K11mcM,RITMO (Bad Boys For Life),Black Eyed Peas,TRANSLATION,https://lh3.googleusercontent.com/YJuu4RnDkK-yXe-BWSB4Cz8lmpy6VnOQ97hrc-xQ4LYxFIPtJguyq1q-8pyIUHk7Ka3JP7ay_qvNiCY8=w120-h120-l90-rj,3:35,[],86274147,False,,Music,2020-06-18T03:09:06-07:00,2020-06-18T03:09:06-07:00,215,,115
MhzjE9hZhrE,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,Carte Blanche,https://lh3.googleusercontent.com/9w0F83sPH1NxG7xhtSHX42edxqFKJM61hmYt4HPJ0PRXkFrrob0t-kMB7_cXb56MUN6b2_0SKAcN2DIhWA=w120-h120-l90-rj,3:33,[],110096302,False,,Music,2019-07-25T05:01:31-07:00,2019-07-25T05:01:31-07:00,212,,120
lRaV4sK4Gp4,Loco Contigo,DJ Snake,Carte Blanche,https://lh3.googleusercontent.com/9w0F83sPH1NxG7xhtSHX42edxqFKJM61hmYt4HPJ0PRXkFrrob0t-kMB7_cXb56MUN6b2_0SKAcN2DIhWA=w120-h120-l90-rj,3:06,[],54984812,False,,Music,2019-07-25T05:00:55-07:00,2019-07-25T05:00:55-07:00,185,,120
naSfZ-Q-PpE,ME JALO,Fuerza Regida,,https://i.ytimg.com/vi/naSfZ-Q-PpE/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3koM2cvpYPNnIbFJE-T9_nGIPg-fw,3:32,[],118978394,False,,Music,2024-12-24T19:08:13-08:00,2024-12-24T19:08:13-08:00,212,,248
0mxsR00jH3Y,Rey Sin Reina,Julión Álvarez Y Su Norteño Banda,Atento Aviso ... Rey Sin Reina,https://lh3.googleusercontent.com/fLp6P2WVx8RAcj7ZQPhtdi-v1kwP3PGspWFq4a3qthPDTIi0aD5wQ9H6MJlc_v4BJlw2DU0m9BxBsY6h=w120-h120-l90-rj,2:31,[],74799171,False,,Music,2024-09-05T17:04:08-07:00,2024-09-05T17:04:08-07:00,151,,122
6EtBpwTqL6o,VITAMINA,Jombriel,VITAMINA,https://lh3.googleusercontent.com/nvbhGvidifdSQGkyLtuIENjL0mwYmLPAOExnZMyA3KMH91ai9Uq9H6zYsmTG2Me7q_MAKwHC-q1inepZ=w120-h120-l90-rj,3:29,[],89425756,False,,Music,2025-02-27T16:03:06-08:00,2025-02-27T16:03:06-08:00,209,,121
